Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,Price_in_taka,Location,City_cumilla,City_dhaka,City_gazipur,City_narayanganj-city
"Here Is A Cozy And Nice Flat Of 1610 Sq Ft Is Waiting For Sale At Block A, Mirpur-11",3.0,3.0,11.0,1.0,1610.0,13000000.0,"Section 11, Mirpur",False,True,False,False
Create your home in a 1200 SQ FT apartment for sale in Mirpur DOHS,3.0,3.0,3.0,1.0,1200.0,10000000.0,"Mirpur DOHS, Mirpur",False,True,False,False
"Select This 1120 Sq Ft Flat For Sale In North Kafrul Road, Ibrahimpur",3.0,3.0,9.0,1.0,1120.0,5040000.0,"North Kafrul Road, Ibrahimpur",False,True,False,False
See This 1250 Sq Ft Apartment For Sale Is All Set For You In Mirpur Close To Mirpur Shaheen School,3.0,3.0,6.0,1.0,1250.0,8625000.0,"Section 11, Mirpur",False,True,False,False
"Covering 1250 Sq Ft Space A Flat Is Up For Sale In Section 11, Mirpur Nearby Mirpur Ideal School",3.0,3.0,7.0,1.0,1250.0,8625000.0,"Section 11, Mirpur",False,True,False,False
"View This 1050 Square Feet Commercial Space For Sale In Mirpur, Section 11",3.0,3.0,4.0,1.0,1050.0,19400000.0,"Section 11, Mirpur",False,True,False,False
"Beautiful And Well-constructed 1100 Sq Ft Flat Is Ready To Sale At Dakkin Paikpara, Mirpur",3.0,2.0,7.0,1.0,1100.0,6500000.0,"Paikpara, Mirpur",False,True,False,False
Buy This Great 2350 Square Feet Flat Available For Sale In Bashundhara R-a,4.0,4.0,1.0,1.0,2350.0,19500000.0,"Block M, Bashundhara R-A",False,True,False,False
"Visit This 650 Sq Ft Flat For A Small Family Is Here Available For Sale In Section 6, Mirpur",2.0,2.0,5.0,1.0,650.0,3500000.0,"Section 6, Mirpur",False,True,False,False
"Offering You A 650 Sq Ft Nice Flat For Sale In Section 6, Mirpur",2.0,2.0,5.0,1.0,650.0,3500000.0,"Section 6, Mirpur",False,True,False,False
A 1517 Sq. Ft Apartment Which Is Up For Sale At Uttara Near To Trust Bank Limited | Atm Booth.,3.0,4.0,5.0,1.0,1517.0,11500000.0,"Sector 10, Uttara",False,True,False,False
Look At This Nice 2200 Sq Ft Flat Is Up For Sale At Shyamoli,4.0,5.0,12.0,1.0,2200.0,23000000.0,"Ring Road, Shyamoli",False,True,False,False
"700 Sq Ft Lovely Residential Flat For Sale In Mirpur, Section 13",2.0,2.0,6.0,1.0,700.0,3800000.0,"Section 13, Mirpur",False,True,False,False
"9900 Sq Ft Residential Building For Sale In Mirpur, East Kazipara",13.0,10.0,4.0,1.0,9900.0,37000000.0,"East Kazipara, Mirpur",False,True,False,False
"We Are Happy To Present This Modern 1722 Sq Ft Apartment For Sale In Block G, Bashundhara R/A",3.0,3.0,5.0,1.0,1722.0,18200000.0,"Block G, Bashundhara R-A",False,True,False,False
"Well Organized Flat Of 1250 Sq Ft Is Now Vacant For Sale In Kallyanpur, Mirpur",3.0,3.0,9.0,1.0,1250.0,7500000.0,"Kallyanpur, Mirpur",False,True,False,False
Plan The Calm Life You Always Desire About In This Flat Of 1150 Sq Ft For Sale In Mirpur-11,3.0,3.0,4.0,1.0,1150.0,7975000.0,"Section 11, Mirpur",False,True,False,False
"An Apartment Of 900 Sq Ft Is Up For Sale In Ashkona Medical Road, Dakshin Khan",2.0,2.0,4.0,1.0,900.0,4600000.0,"Ashkona, Dakshin Khan",False,True,False,False
Picture Yourself In This Residential Apartment Of 1050 Sq Ft For Sale In Shah Ali Bag,3.0,3.0,7.0,1.0,1050.0,6000000.0,"Section 1, Mirpur",False,True,False,False
Well Designed 1200 Sq Ft Residential Flat Is There For Sale At Middle Monipur,3.0,3.0,3.0,1.0,1200.0,5000000.0,"Middle Monipur, Mirpur",False,True,False,False
Express Your Individuality At This 1400 Sq Ft Apartment At Bashundhara R-a Close To Markazul Fiqril Islami Bangladesh,3.0,3.0,1.0,1.0,1400.0,12500000.0,"Block D, Bashundhara R-A",False,True,False,False
"Find This 1200 Sq Ft Flat Available For Sale In Lalkuthi, Mirpur",3.0,3.0,5.0,1.0,1200.0,6000000.0,"Lalkuthi, Mirpur",False,True,False,False
"Buy This 1740 Sq Ft Apartment In Mirpur-2, Borobag",4.0,4.0,7.0,1.0,1740.0,11300000.0,"Section 2, Mirpur",False,True,False,False
"1200 Sq Ft Nice Apartment For Sale In East Kazipara, Mirpur",3.0,3.0,7.0,1.0,1200.0,7700000.0,"East Kazipara, Mirpur",False,True,False,False
1000 Square Feet Apartment For Sale Is Ready To Offer You A Suitable Home Experience In Mirpur,2.0,2.0,1.0,1.0,1000.0,3500000.0,"East Shewrapara, Mirpur",False,True,False,False
Buy This 1770 Sq Ft Flat In Mirpur-12,3.0,3.0,9.0,1.0,1770.0,9000000.0,"Section 12, Mirpur",False,True,False,False
Great Location! Check Out This 1250 Sq Ft Flat For Sale In West Manikdi,3.0,3.0,3.0,1.0,1250.0,6000000.0,"Manikdi, Cantonment",False,True,False,False
1450 Sq Ft Ready Flat For sale In Bashundhara R/a Nearby Dhaka Bank Limited | Atm Booth,3.0,3.0,1.0,1.0,1450.0,12000000.0,"Block D, Bashundhara R-A",False,True,False,False
"The Home Is Situated In A Great Location, Kafrul, Which Is Vacant For sale",2.0,2.0,8.0,1.0,880.0,4400000.0,"East Kafrul Road, Kafrul",False,True,False,False
Flat For Sale In Uttara Near Gausul Azam Jame Masjid,3.0,3.0,4.0,1.0,1375.0,8400000.0,"Sector 12, Uttara",False,True,False,False
"Get Ready For Your Countless Peaceful Days With This 1115 Sq Ft Flat At Mazar Road, Mirpur Is Up To Sale",3.0,3.0,11.0,1.0,1115.0,6700000.0,"1st Colony, Mirpur",False,True,False,False
"A 1000 Sq Ft, Ready Flat Is Up For Sale At Adabor Nearby Padakhep Manabik Unnayan Kendra.",3.0,2.0,1.0,1.0,1000.0,6800000.0,"Baitul Aman Housing Society, Adabor",False,True,False,False
"We Have This 820 Sq Ft Apartment Ready For Sale At Mirpur, Near Life Aid Specialized Hospital Pvt. Ltd.",3.0,2.0,1.0,1.0,820.0,3700000.0,"East Monipur, Mirpur",False,True,False,False
"1250 Sq Ft Residential Flat For Sale In Mirpur, Pirerbag",3.0,3.0,2.0,1.0,1250.0,7000000.0,"Pirerbag, Mirpur",False,True,False,False
Cozy Flat Is Available For Sale In Mirpur Near To Mirpur Adhunik Hospital,3.0,3.0,3.0,1.0,1400.0,7500000.0,"Section 12, Mirpur",False,True,False,False
3200 Square Feet Flat With 4 Amazing Bedrooms Is Ready For Sale In Gulshan 1,4.0,4.0,1.0,1.0,3200.0,58000000.0,"Gulshan 1, Gulshan",False,True,False,False
1150 Sq Ft Apartment With 3 Bedrooms Is Ready For Sale In Mirpur-11,3.0,3.0,4.0,1.0,1150.0,7000000.0,"Section 11, Mirpur",False,True,False,False
"Apartment For Sale In Mirpur-10, Senpara Parbata",3.0,2.0,1.0,1.0,1140.0,6100000.0,"Section 10, Mirpur",False,True,False,False
"An Apartment Is Ready For Sale At North Ibrahimpur , Near Ibrahimpur Primary School",3.0,3.0,9.0,1.0,1500.0,10800000.0,"North Ibrahimpur, Ibrahimpur",False,True,False,False
Visit This 1332 Sq Ft Apartment For Sale In Ibrahimpur Near Baitul Abrar Jame Masjid,3.0,3.0,4.0,1.0,1332.0,5791500.0,"Anando Road, Ibrahimpur",False,True,False,False
"1332 Sq Ft An Apartment Is Ready For Sale At Ibrahimpur , Near Masjidul Abrar",3.0,3.0,1.0,1.0,1332.0,7326000.0,"Anando Road, Ibrahimpur",False,True,False,False
Visit This Apartment For Sale In Ibrahimpur Near Ibrahimpur Central Jame Masjid,3.0,2.0,6.0,1.0,1150.0,6500000.0,"Ibrahimpur Bazar Road, Ibrahimpur",False,True,False,False
"A Spectacularly Constructed Flat of 1,080 SQ FT for Sale In Agargaon Near Baitul Mamur Jame Masjid",2.0,2.0,5.0,1.0,980.0,5390000.0,"Kutum Goli, Agargaon",False,True,False,False
A Nice Residential Flat For Sale Can Be Found In Mohammadpur Nearby Mac Master English Medium School.,2.0,2.0,5.0,1.0,900.0,4950000.0,"PC Culture Housing, Mohammadpur",False,True,False,False
This 1250 Square Feet Apartment For Sale In Kachukhet Near Kachukhet Old Market Jame Masjid,3.0,3.0,5.0,1.0,1250.0,6000000.0,"Lalasarai Road, Kachukhet",False,True,False,False
3 Bedroom And 4 Bathroom Apartment Is For Sale In Bashundhara R-A Near IUB.,3.0,4.0,4.0,1.0,1851.0,13882500.0,"Block E, Bashundhara R-A",False,True,False,False
1700 Square Feet Apartment Is For Sale In Bashundhara R-a Near Madinatul Ulum Madrasa Masjid.,3.0,4.0,6.0,1.0,1700.0,15000000.0,"Block J, Bashundhara R-A",False,True,False,False
A Fascinating Apartment In kafrul Near High-tech Multicare Hospital Is Up For Sale,3.0,3.0,7.0,1.0,1050.0,6300000.0,"South Kafrul Road, Kafrul",False,True,False,False
We Have A Ready Flat For Sale In Shahjadpur Nearby Shahjadpur Model Government Primary School,3.0,3.0,1.0,1.0,1475.0,15550000.0,"Shahjadpur, Badda",False,True,False,False
A 2961 Sq Ft Beautiful Apartment Is Up For Sale In Gulshan 1,3.0,3.0,3.0,1.0,2961.0,52500000.0,"Gulshan 1, Gulshan",False,True,False,False
"An Apartment Is Up For Sale In Dakshin Khan, Near Gaoyaira Baitun Noor Mosque",2.0,2.0,5.0,1.0,900.0,3150000.0,"Gawair, Dakshin Khan",False,True,False,False
"1459 Sq Ft Apartment Is Ready For Sale At Uttara, Near Uttara Model Town Post Office",3.0,3.0,1.0,1.0,1459.0,13500000.0,"Sector 3, Uttara",False,True,False,False
A Finely Constructed 1500 Sq Ft Flat Is For Sale In Bashundhara R/a Nearby Playpen School,3.0,3.0,5.0,1.0,1500.0,12500000.0,"Block D, Bashundhara R-A",False,True,False,False
"10 Katha Residential Plot For Sale In Bashundhara R-a, Block A",3.0,3.0,4.0,1.0,7200.0,155000000.0,"Block A, Bashundhara R-A",False,True,False,False
"Buy This Great 1350 Sq Ft Apartment In Bashundhara R-a, Block C",3.0,3.0,6.0,1.0,1350.0,11600000.0,"Block C, Bashundhara R-A",False,True,False,False
Convenient 3 Katha Plot Available For Sale In Purbachal,3.0,3.0,4.0,1.0,2160.0,21000000.0,"Sector 23, Purbachal",False,True,False,False
"Standard 4 Katha Residential Plot For Sale In Purbachal, Sector 28",3.0,3.0,4.0,1.0,2880.0,32000000.0,"Sector 28, Purbachal",False,True,False,False
Great News! This 1560 Sq Ft Flat For Sale In Malibagh Which Can Be Your Next Destination,4.0,4.0,4.0,1.0,1560.0,11200000.0,"Malibagh Chowdhury Para, Malibagh",False,True,False,False
Nice 850 Sq Ft Flat Is Available For Sale In East Kazipara,2.0,2.0,4.0,1.0,850.0,5000000.0,"East Kazipara, Mirpur",False,True,False,False
This 1518 Sq.Ft Apartment Up For Sale At Uttara 11 Very Near To Uttara West Police Station.,3.0,3.0,1.0,1.0,1518.0,12400000.0,"Sector 11, Uttara",False,True,False,False
Modern Home For Residents | 1100 Sq Ft -2 Bedroom Flat In Darussalam Is Up For Sale.,2.0,2.0,3.0,1.0,1100.0,5500000.0,"Darussalam, Mirpur",False,True,False,False
Worthy 1250 SQ FT residence is for sale at Mirpur 11,3.0,3.0,5.0,1.0,1250.0,7200000.0,"Section 11, Mirpur",False,True,False,False
Next To Kuwaiti Masjid This Ready And Comfortable 850 Sq.Ft Apartment Is Up For Sale At East Monipur .,2.0,2.0,4.0,1.0,850.0,4000000.0,"East Monipur, Mirpur",False,True,False,False
1200 Square Ft. And 3 Bedroom Residential Apartment For Sale At Mirpur 11 Close To Mercantile Bank Limited .,3.0,3.0,5.0,1.0,1200.0,5800000.0,"Section 11, Mirpur",False,True,False,False
A 950 Sq Ft Residential Flat Is For Sale In Mirpur -Kachukhet Road .,3.0,2.0,4.0,1.0,950.0,5200000.0,"Kachukhet Road, Mirpur",False,True,False,False
Exquisite Flat For Sale In Bashundhara Nearby Ebenzer International School,3.0,3.0,1.0,1.0,1500.0,11500000.0,"Block D, Bashundhara R-A",False,True,False,False
Reside Conveniently In This Well Constructed 725 Sq.ft Flat For Sale In Salimullah Road-mohammadpur .,3.0,2.0,5.0,1.0,725.0,4800000.0,"Salimullah Road, Mohammadpur",False,True,False,False
A Unique Flat Of 1350 Sq Ft Is Getting Ready To Be Sold In East Kazipara,3.0,3.0,5.0,1.0,1350.0,6575000.0,"East Kazipara, Mirpur",False,True,False,False
A well-constructed 1245 SQ FT flat is for sale in Ibrahimpur,3.0,3.0,8.0,1.0,1245.0,5353500.0,"North Ibrahimpur, Ibrahimpur",False,True,False,False
"Establish Your Peace In This Nice 1350 Sq Ft Apartment For Sale At Sector 5, Uttara",3.0,3.0,1.0,1.0,1350.0,8500000.0,"Sector 5, Uttara",False,True,False,False
"Appealing Property In 2nd Colony, Mirpur – 1375 Sq Ft Flat For Sale",3.0,3.0,6.0,1.0,1375.0,7000000.0,"2nd Colony, Mirpur",False,True,False,False
This 860 Sq Ft Apartment Has A Tempting Enough Environment For You To Buy In Mirpur,2.0,2.0,3.0,1.0,860.0,4500000.0,"Rupnagar R/A, Mirpur",False,True,False,False
Find 1020 SQ FT flat available for sale in Pirerbag,3.0,2.0,6.0,1.0,1020.0,6000000.0,"Pirerbag, Mirpur",False,True,False,False
1050 SQ FT flat is now Vacant for sale in West Monipur,3.0,2.0,5.0,1.0,1050.0,4725000.0,"West Monipur, Mirpur",False,True,False,False
Fill Up Your Days With Enjoyment By Buying This Peaceful Flat Of 950 Sq Ft In Mirpur,2.0,2.0,1.0,1.0,950.0,4275000.0,"East Shewrapara, Mirpur",False,True,False,False
2450 Sq Ft Flat Is Now Vacant For Sale In Banani Close To Banani Super Market,4.0,4.0,1.0,1.0,2450.0,43000000.0,"Road No 18, Banani",False,True,False,False
"Picture Yourself, Residing In This Well Constructed And Planned 2258 Sq Ft Apartment In Uttara Sector 13 For Sale, Near Milestone College",4.0,5.0,2.0,1.0,2258.0,28000000.0,"Sector 13, Uttara",False,True,False,False
"You Can Find A Wonderful 1500 Sq Ft Flat For Sale In Bashundhara R-a, Block G",3.0,4.0,6.0,1.0,1500.0,12200000.0,"Block G, Bashundhara R-A",False,True,False,False
"3226 Sq Ft Commercial Office For Sale In Bir Uttam Rafiqul Islam Avenue, Badda",3.0,3.0,10.0,1.0,3226.0,30000000.0,"Bir Uttam Rafiqul Islam Avenue, Badda",False,True,False,False
A 3 Bedrooms Residence For Sale In Eastern Housing - Pallabi.,3.0,2.0,4.0,1.0,1050.0,5000000.0,"Pallabi, Mirpur",False,True,False,False
This 1872 Sq.Ft Flat In Bijoy Rakeen City With A Convenient Price Is Up For Sale,3.0,3.0,5.0,1.0,1872.0,13500000.0,"Section 15, Mirpur",False,True,False,False
935 Sq Ft Flat Ready For Sale In South Pirerbag,3.0,2.0,3.0,1.0,935.0,6610000.0,"Pirerbag, Mirpur",False,True,False,False
"Check Out This 750 Sq Ft Flat For Sale In Ashi Dag Road, Ibrahimmpur",2.0,2.0,5.0,1.0,750.0,3500000.0,"Ashi Dag Road, Ibrahimpur",False,True,False,False
963 Sq. Ft Flat For Sale Beside To Khilkhet Bazar Masjid In Dumni .,3.0,2.0,1.0,1.0,963.0,2503800.0,"Bazar Road, Dumni",False,True,False,False
Close To Khilkhet Bazar Masjid A 951 Sq.ft Flat For Sale At Dumni .,2.0,2.0,2.0,1.0,951.0,2472600.0,"Bazar Road, Dumni",False,True,False,False
1248 Sq.ft Flat For Sale Very Next To Khilkhet Bazar Masjid At Dumni .,3.0,3.0,2.0,1.0,1248.0,3244800.0,"Bazar Road, Dumni",False,True,False,False
An Adequate 3 Bedroom Apartment Is For Sale In The Location Of Bashundhara R-a Near The Aga Khan School.,3.0,3.0,4.0,1.0,1550.0,12500000.0,"Block G, Bashundhara R-A",False,True,False,False
"Buy This 350 Square Feet Apartment In Bashundhara R-a, Block C",1.0,1.0,3.0,1.0,350.0,5500000.0,"Block C, Bashundhara R-A",False,True,False,False
Nearly Finished 1600 Square Feet Apartment For Sale In Uttara,3.0,3.0,8.0,1.0,1600.0,16000000.0,"Sector 15, Uttara",False,True,False,False
1600 Square Feet 3 Beds Family Apartment For Sale In Uttara,3.0,3.0,4.0,1.0,1600.0,16000000.0,"Sector 15, Uttara",False,True,False,False
This beautiful 1800 sq ft flat located in Uttara is now available | For sale,3.0,3.0,3.0,1.0,1800.0,18000000.0,"Sector 13, Uttara",False,True,False,False
"Buy This 1439 Sq Ft Apartment In Bashundhara R-a, Block B",3.0,3.0,3.0,1.0,1439.0,13000000.0,"Block B, Bashundhara R-A",False,True,False,False
"Buy This 1505 Sq Ft Flat In Middle Badda, Adarsha Nagar",3.0,3.0,3.0,1.0,1505.0,11500000.0,"Middle Badda, Badda",False,True,False,False
1605 Sq Feet | Flat For Sale | Uttara,3.0,4.0,3.0,1.0,1605.0,17000000.0,"Sector 11, Uttara",False,True,False,False
1537 Square Feet Flat With 3 Bedrooms Is Available For Sale In Bashundhara R/a,3.0,3.0,5.0,1.0,1537.0,14500000.0,"Block K, Bashundhara R-A",False,True,False,False
An Apartment Is Up For Sale At Aftab Nagar Near Dhaka Imperial College.,3.0,3.0,6.0,1.0,1350.0,9500000.0,"Block D, Aftab Nagar",False,True,False,False
We Are Offering You This 1750 Sq Ft Ready Flat For Sale In Uttara-11,3.0,3.0,2.0,1.0,1750.0,12000000.0,"Sector 11, Uttara",False,True,False,False
Reasonable 2000 Sq Ft Residential Place For Sale Adjacent To Hurdco International School In Bashundhara R-a.,4.0,3.0,7.0,1.0,2000.0,20000000.0,"Block B, Bashundhara R-A",False,True,False,False
Grab This 307 Sq Ft Shop For Sale In Luxmibazar,3.0,3.0,2.0,1.0,307.0,9210000.0,"Luxmibazar, Sutrapur",False,True,False,False
307 Sq Ft Shop Area Is For Sale In Luxmibazar,3.0,3.0,2.0,1.0,307.0,9210000.0,"Luxmibazar, Sutrapur",False,True,False,False
"1000 Sq Ft Commercial Space Is For Sale In Luxmibazar, Sutrapur",3.0,3.0,1.0,1.0,1000.0,35000000.0,"Luxmibazar, Sutrapur",False,True,False,False
"Buy This 1000 Sq Ft Residential Flat In Mirpur, Paikpara",3.0,2.0,8.0,1.0,1000.0,6000000.0,"Ahmed Nagar, Mirpur",False,True,False,False
Reasonable 1265 Sq Ft Flat Is Available For Sale In Dakkhin Paikpara Sarak,3.0,3.0,2.0,1.0,1265.0,8800000.0,"Dakkhin Paikpara, Mirpur",False,True,False,False
Plan To Move In This 1450 Sq Ft Flat Which Is Up For Sale In Dolairpar,3.0,3.0,5.0,1.0,1450.0,7000000.0,"Kadamtali, Shyampur",False,True,False,False
800 Sq.ft Apartment Is Available For Sale In South Chalabon Near Chalaban Water Pump Which Is Tailored To Your Highest Standards,2.0,2.0,7.0,1.0,800.0,3800000.0,"South Chalabon, Dakshin Khan",False,True,False,False
Grab The Scope To Buy This 2200 Sq Ft Apartment In Mirpur DOHS,3.0,3.0,1.0,1.0,2200.0,18500000.0,"Mirpur DOHS, Mirpur",False,True,False,False
Looking For A Tasteful Home To Buy In Paikpara? Check This One,3.0,3.0,2.0,1.0,1350.0,7400000.0,"Ahmed Nagar, Mirpur",False,True,False,False
840 SQ FT flat is now Vacant for sale in Kafrul,2.0,2.0,8.0,1.0,840.0,5000000.0,"North Kafrul Rd, Kafrul",False,True,False,False
"5 Katha Residential Plot Is Up For Sale In Bashundhara R-a, Block N",3.0,3.0,4.0,1.0,3600.0,42000000.0,"Block N, Bashundhara R-A",False,True,False,False
"Ensure This 1450 Sq Ft Apartment To Reside In, By Buying It In Ibrahimpur",3.0,3.0,6.0,1.0,1450.0,9500000.0,"Monipuri School Road, Ibrahimpur",False,True,False,False
3 Katha Plot is now available for sale in Purbachal- Sector 17,3.0,3.0,4.0,1.0,2160.0,29000000.0,"Sector 17, Purbachal",False,True,False,False
"1050 Sq Ft Apartment With 2 Balconies For Sale In Mirpur, Ahmed Nagar",3.0,2.0,1.0,1.0,1050.0,5500000.0,"Ahmed Nagar, Mirpur",False,True,False,False
Nice 1050 SQ FT flat is available for sale in Taltola,2.0,2.0,3.0,1.0,1050.0,5000000.0,"Taltola, Agargaon",False,True,False,False
A Nice Apartment For Sale In Mirpur Near Brac Bank,2.0,2.0,5.0,1.0,650.0,3200000.0,"Section 6, Mirpur",False,True,False,False
An Easy Accessible 1618 Sq Ft Ready Apartment Suitable For Family Close To Polwel Carnation At Uttara Is Up For Sale.,3.0,3.0,3.0,1.0,1618.0,12500000.0,"Sector 9, Uttara",False,True,False,False
"5 Katha Plot For Sale In Bashundhara R-a, Block I",3.0,3.0,4.0,1.0,3600.0,34000000.0,"Block I, Bashundhara R-A",False,True,False,False
2280 Square Feet Flat With Various Features Is Available For Sale In Bashundhara R/a,4.0,4.0,2.0,1.0,2280.0,25000000.0,"Block D, Bashundhara R-A",False,True,False,False
"Picture Yourself, Residing In This Well-constructed And Planned 1450 Sq Ft Apartment In Bashundhara R-a Which Is Now For Sale",3.0,3.0,6.0,1.0,1450.0,12000000.0,"Block E, Bashundhara R-A",False,True,False,False
"Buy This Great 1290 Sq Ft Residential Flat In Mirpur-1, North Bishil",3.0,3.0,2.0,1.0,1290.0,6500000.0,"Section 1, Mirpur",False,True,False,False
"1300 Sq Ft Apartment With 3 Bedrooms For Sale In Hazaribag, Jigatola",3.0,3.0,1.0,1.0,1300.0,6000000.0,"Jigatola, Hazaribag",False,True,False,False
Buy This 772 Sq Ft Apartment In Mirpur-10,2.0,2.0,8.0,1.0,772.0,4300000.0,"Section 10, Mirpur",False,True,False,False
"3 Katha Great Plot Is Ready For Sale In Purbachal, Sector 24",3.0,3.0,4.0,1.0,2160.0,24500000.0,"Sector 24, Purbachal",False,True,False,False
Offering You 1495 Sq Ft Flat For Sale In Ranavola,3.0,3.0,7.0,1.0,1495.0,7000000.0,"Ranavola, Turag",False,True,False,False
"650 Sq. Ft. Flat Is Now Up For Sale Located In Mirpur, Block C",2.0,2.0,1.0,1.0,650.0,3500000.0,"Section 12, Mirpur",False,True,False,False
Plan To Move In This 650 Sq Ft Flat Which Is Up For Sale In Mirpur 12,2.0,2.0,4.0,1.0,650.0,3200000.0,"Section 12, Mirpur",False,True,False,False
Find 1200 Sq Ft Flat Available For Sale In Paikpara,3.0,3.0,6.0,1.0,1200.0,5500000.0,"Ahmed Nagar, Mirpur",False,True,False,False
"Choose Your Destination, 1200 Sq Ft Flat Which Is Available For Sale In Ahmed Nagar",3.0,3.0,5.0,1.0,1200.0,5500000.0,"Ahmed Nagar, Mirpur",False,True,False,False
Offering You 1200 Sq Ft Flat For Sale In Paikpara,3.0,3.0,1.0,1.0,1200.0,5500000.0,"Ahmed Nagar, Mirpur",False,True,False,False
Ready To Move in Dakshin Khan | 1475 SFT 3 bedroom Apt. | Well Maintained,3.0,3.0,9.0,1.0,1475.0,8850000.0,"South Mollartek, Dakshin Khan",False,True,False,False
There Is 3 Bedroom Apartment Up For Sale In The Location Of Adabor Near Baitul Aman Housing Society Jame Mosque.,3.0,2.0,1.0,1.0,900.0,4000000.0,"Baitul Aman Housing Society, Adabor",False,True,False,False
1260 Sft Well Maintained Apartment For Sale At Mirpur Dhaka,3.0,3.0,4.0,1.0,1260.0,8000000.0,"Middle Monipur, Mirpur",False,True,False,False
"1596 Sq Ft 3 Bed Apt. Is Available To Sale In Khilgaon, Dhaka",3.0,3.0,1.0,1.0,1596.0,10374000.0,"Riazbag, Khilgaon",False,True,False,False
